Var1,Var2,Freq
11/08/2011 MUNICIPAL,DARE,0
11/08/2011 MUNICIPAL AND BOARD OF EDUCATION,DARE,0
11/08/2011 MUNICIPAL AND SCHOOL,DARE,0
11/08/2011 MUNICIPAL ELECTION,DARE,0
11/08/2011 MUNICIPAL ELECTIONS,DARE,0
11/08/2011 MUNICIPAL GENERAL,DARE,0
11/08/2011 MUNICIPAL GENERAL/CITY OF MONROE RUNOFF,DARE,0
11/08/2011 MUNICIPAL LS/FONTANA,DARE,0
11/08/2011 MUNICIPAL RUN-OFF,DARE,0
11/08/2016 GENERAL,DARE,19541
11/3/2015 MUNICIPAL ELECTION,DARE,0
11/5/2013 MUNICIPAL,DARE,0
11/7/2017 MUNICIPAL GENERAL,DARE,0
11/8/2011 MUNICIPAL,DARE,0
12/02/2014 SCHOOL BOARD RUN-OFF,DARE,0
2009 MUNICIPAL,DARE,0
2009 MUNICIPAL ELECTION,DARE,0
2009 MUNICIPAL GENERAL,DARE,0
2011 DH MUNICIPAL,DARE,0
2011 MUNI AND SANI DIST-NOVEMBER,DARE,0
2011 MUNICIPAL,DARE,2170
2011 MUNICIPAL GENERAL,DARE,0
2011 TAYLORSVILLE MUNICIPAL,DARE,0
2013 MUNICIPAL GENERAL,DARE,0
2015 MUNICIPAL GENERAL,DARE,0
2015 TAYLORSVILLE MUNICIPAL,DARE,0
ABC ELECTION - ANDERSON CREEK AND BARBECUE,DARE,0
ABC-HATTERAS TOWNSHIP,DARE,876
ABC-KINNEKEET TOWNSHIP,DARE,367
ABC-TOWN OF MANTEO,DARE,265
ALB PRIMARY 09/13/2011,DARE,0
ANGIER COATS AND LILINGTON AND COUNTY-WIDE,DARE,0
ANGIER COATS AND LILLINGTON MUNICIPAL,DARE,0
CHIMNEY ROCK VILLAGE ABC REF,DARE,0
DUNN AND ERWIN MUNICIPAL,DARE,0
ERWIN MUNICIPAL ELECTION,DARE,0
LOCAL OPTION SALES TAX,DARE,0
MUNICIPAL GENERAL 11/08/2011,DARE,0
,DAVIDSON,0
01/06/2009 BENSALEM TOWNSHIP ABC REFERENDUM,DAVIDSON,0
01/11/2011 ABC ELECTION,DAVIDSON,0
02/01/2011 BOND REFERENDUM,DAVIDSON,0
02/01/2011 REFERENDUM,DAVIDSON,0
02/02/2010 COUNTY SALES TAX ELECTION,DAVIDSON,0
02/03/2009 SPECIAL ELECTION,DAVIDSON,0
02/08/2011 FAIR BLUFF ABC,DAVIDSON,0
02/23/2010 FAIR BLUFF MUNICIPAL,DAVIDSON,0
03/02/2010 REFERENDUM,DAVIDSON,0
03/02/2010 SALES TAX REFERENDUM,DAVIDSON,0
03/02/2010 SPECIAL ELECTION,DAVIDSON,0
03/09/2010 SPECIAL 11/03/2009,DAVIDSON,0
03/09/2010  WINDSOR MIXED BEVERAGE ELECTION,DAVIDSON,0
03/10/2009 SPECIAL,DAVIDSON,0
03/11/2014 SPECIAL MUNICIPAL,DAVIDSON,0
03/12/2013 GARNER BONDS,DAVIDSON,0
03/15/2016 PRIMARY,DAVIDSON,33834
03/16/2010 MUNICIPAL,DAVIDSON,0
03/19/2013 COUNTY WIDE ABC ELECTION,DAVIDSON,0
03/19/2013 TOWN OF CARRBORO ELECTION,DAVIDSON,0
04/05/2011 SPECIAL,DAVIDSON,0
04/06/2010 MUNICIPAL ALCOHOL REFERENDUM,DAVIDSON,0
04/26/2011 HANDY SANITARY DISTRICT SUPERVISOR ELECTION,DAVIDSON,0
04/26/2011 SPECIAL,DAVIDSON,188
04/26/2011 SPECIAL ELECTION,DAVIDSON,0
05/04/2010 PRIMARY,DAVIDSON,20686
05/05/2009 KINGS MTN MIXED BEVERAGE REFERENDUM,DAVIDSON,0
05/05/2009 MIXED BEVERAGE,DAVIDSON,0
05/06/2014 PRIMARY,DAVIDSON,16034
05/08/2012 PRIMARY,DAVIDSON,33931
05/08/2012 PRIMARY/RVILLE MUNI,DAVIDSON,0
05/08/2018 PRIMARY,DAVIDSON,24507
05/12/2015 SPECIAL MUNICIPAL,DAVIDSON,0
05/17/2011 ADVISORY REFERENDUM,DAVIDSON,0
05/19/2009 RANDLEMAN CITY ABC ELECTION,DAVIDSON,0
05/24/2011 SPECIAL ELECTION,DAVIDSON,0
06/02/2009 BHI BOND ELECTION,DAVIDSON,0
06/07/2016 CONGRESSIONAL PRIMARY,DAVIDSON,8011
06/16/2009 ATKINSON WATER BOND,DAVIDSON,0
06/22/2010 SECOND PRIMARY,DAVIDSON,2453
06/26/2018 RUNOFF,DAVIDSON,0
06/26/2018 SECOND PRIMARY,DAVIDSON,0
07/15/2014 SECOND PRIMARY,DAVIDSON,87
07/17/2012 SECOND PRIMARY,DAVIDSON,2241
07/19/2011 TRINITY CITY ABC ELECTION,DAVIDSON,0
07/28/2009 SPECIAL BOND REFERENDUM,DAVIDSON,0
08/03/2010 SPECIAL TAX REFERENDUM,DAVIDSON,0
08/09/2011 DOBSON MIXED BEVERAGE,DAVIDSON,0
08/18/2009 ABC ELECTION,DAVIDSON,0
09/10/2013 ALB MUNI PRIMARY,DAVIDSON,0
09/10/2013 MUNICIPAL PRIMARY,DAVIDSON,0
09/10/2013 PRIMARY,DAVIDSON,0
09/10/2013 WINSTON-SALEM PRIMARY,DAVIDSON,0
09/12/2017 MUNCIPAL PRIMARY,DAVIDSON,0
09/12/2017 SCHOOL BOARD PRIMARY,DAVIDSON,0
09/13/2011 MUNICIPAL PRIMARY,DAVIDSON,0
09/15/2009 ALB PRIMARY,DAVIDSON,0
09/15/2009 MUNICIPAL PRIMARY,DAVIDSON,0
09/15/2009 WINSTON-SALEM PRIMARY,DAVIDSON,0
09/15/2015 ALB PRIMARY,DAVIDSON,0
09/15/2015 MUNCIPAL PRIMARY,DAVIDSON,0
09/15/2015 MUNICIPAL PRIMARY,DAVIDSON,0
09/18/2012 CITY OF HICKORY REFERENDUM,DAVIDSON,0
09/18/2012 MIXED BEVERAGE,DAVIDSON,0
10/02/2012 MCADENVILLE ABC REFERENDUM,DAVIDSON,0
10/06/2009 ASHEBORO PRIMARY,DAVIDSON,0
10/06/2009 ATLANTIC BEACH MUNICIPAL,DAVIDSON,0
10/06/2009 BURLINGTON PRIMARY,DAVIDSON,0
10/06/2009 CARY MUNICIPAL,DAVIDSON,0
10/06/2009 CITY OF HENDERSON MUNICIPAL ELECTION,DAVIDSON,0
10/06/2009 DH MUNICIPAL,DAVIDSON,0
10/06/2009 HICKORY PRIMARY,DAVIDSON,0
10/06/2009 MA MUNICIPAL PRIMARY,DAVIDSON,0
10/06/2009 MONROE MUNICIPAL ELECTION,DAVIDSON,0
10/06/2009 MORGANTON CITY,DAVIDSON,0
10/06/2009 MUNICIPAL,DAVIDSON,0
10/06/2009 MUNICIPAL ELECTIONS,DAVIDSON,0
10/06/2009 MUNICIPAL GENERAL,DAVIDSON,0
10/06/2009 MUNICIPAL PRIMARY,DAVIDSON,0
10/06/2009 RALEIGH CARY BD OF ED,DAVIDSON,0
10/06/2009 REIDSVILLE ELECTION,DAVIDSON,0
10/06/2009 ROCKY MOUNT MUNICIPAL,DAVIDSON,0
10/06/2009 SECOND PRIMARY,DAVIDSON,0
10/06/2009 SHARPSBURG MUNICIPAL,DAVIDSON,0
10/06/2009 SHELBY/KT MUNICIPAL,DAVIDSON,0
10/06/2015 ATLANTIC BEACH MUNICIPAL,DAVIDSON,0
10/06/2015 BURLINGTON PRIMARY,DAVIDSON,0
10/06/2015 CARY MUNICIPAL,DAVIDSON,0
10/06/2015 CITY OF DURHAM,DAVIDSON,0
10/06/2015 CITY OF HENDERSON MUNICIPAL ELECTION,DAVIDSON,0
10/06/2015 DH ELECTION,DAVIDSON,0
10/06/2015 DUNN ERWIN MUNICIPAL,DAVIDSON,0
10/06/2015 GOLDSBORO PRIMARY,DAVIDSON,0
10/06/2015 MA MUNICIPAL PRIMARY,DAVIDSON,0
10/06/2015 MONROE MUNICIPAL ELECTION,DAVIDSON,0
10/06/2015 MUNICIPAL,DAVIDSON,0
10/06/2015 MUNICIPAL ELECTIONS,DAVIDSON,0
10/06/2015 MUNICIPAL PRIMARY,DAVIDSON,0
10/06/2015 MUNICIPAL RALEIGH CARY,DAVIDSON,0
10/06/2015 ROCKY MOUNT MUNICIPAL ELECTION,DAVIDSON,0
10/06/2015 SECOND PRIMARY,DAVIDSON,0
10/06/2015 SHARPSBURG MUNICIPAL,DAVIDSON,0
10/08/2013 ATLANTIC BEACH MUNICIPAL,DAVIDSON,0
10/08/2013 CARY MUNI,DAVIDSON,0
10/08/2013 CITY OF HENDERSON MUNICIPAL,DAVIDSON,0
10/08/2013 DH ELECTION,DAVIDSON,0
10/08/2013 ERWIN MUNICIPAL,DAVIDSON,0
10/08/2013 HICKORY PRIMARY,DAVIDSON,0
10/08/2013 MA MUNICIPAL PRIMARY,DAVIDSON,0
10/08/2013 MONROE MUNICIPAL ELECTION,DAVIDSON,0
10/08/2013 MORGANTON MUNICIPAL/HICKORY MUNICIPAL PRIMARY,DAVIDSON,0
10/08/2013 MUNICIPAL,DAVIDSON,0
10/08/2013 MUNICIPAL ELECTIONS,DAVIDSON,0
10/08/2013 MUNICIPAL GENERAL,DAVIDSON,0
10/08/2013 MUNICIPAL PRIMARY,DAVIDSON,0
10/08/2013 MUNICIPAL/PRIMARY,DAVIDSON,0
10/08/2013 RALEIGH CARY SCHOOL,DAVIDSON,0
10/08/2013 ROCKY MUNICIPAL ELECTIONS,DAVIDSON,0
10/08/2013 SECOND PRIMARY,DAVIDSON,0
10/08/2013 SHARPSBURG MUNICIPAL,DAVIDSON,0
10/08/2013 SHELBY/KT MUNICIPAL,DAVIDSON,0
10/10/2017 ATLANTIC BEACH MUNICIPAL,DAVIDSON,0
10/10/2017 BURLINGTON PRIMARY,DAVIDSON,0
10/10/2017 CITY OF HENDERSON MUNICIPAL ELECTION,DAVIDSON,0
10/10/2017 DH MUNICIPAL,DAVIDSON,0
10/10/2017 ERWIN MUNICIPAL,DAVIDSON,0
10/10/2017 HICKORY MUNICIPAL PRIMARY,DAVIDSON,0
10/10/2017 HICKORY PRIMARY,DAVIDSON,0
10/10/2017 MUNICIPAL,DAVIDSON,0
10/10/2017 MUNICIPAL AND SECOND PRIMARY,DAVIDSON,0
10/10/2017 MUNICIPAL GENERAL,DAVIDSON,0
10/10/2017 MUNICIPAL PRIMARY,DAVIDSON,214
10/10/2017 ROCKY MOUNT MUNICIPAL,DAVIDSON,0
10/10/2017 SP NON PARTISAN PRIMARY,DAVIDSON,0
10/11/2011 ATLANTIC BEACH MUNICIPAL,DAVIDSON,0
10/11/2011 CARY MUNICIPAL,DAVIDSON,0
10/11/2011 CITY OF DURHAM,DAVIDSON,0
10/11/2011 MA MUNICIPAL PRIMARY,DAVIDSON,0
10/11/2011 MONROE MUNICIPAL ELECTION,DAVIDSON,0
10/11/2011 MORGANTON MUNICIPAL,DAVIDSON,0
10/11/2011 MUNICIPAL,DAVIDSON,0
10/11/2011 MUNICIPAL ELECTION,DAVIDSON,0
10/11/2011 MUNICIPAL GENERAL,DAVIDSON,0
10/11/2011 MUNICIPAL PRIMARY,DAVIDSON,0
10/11/2011 MUNICIPAL /PRIMARY,DAVIDSON,0
10/11/2011 RALEIGH CARY SCHOOL,DAVIDSON,0
10/11/2011 RAMSEUR PRIMARY,DAVIDSON,0
10/11/2011 REIDSVILLE ELECTION,DAVIDSON,0
10/11/2011SHARPSBURG MUNICIPAL,DAVIDSON,0
10/11/2011 SHELBY/KT MUNICIPAL,DAVIDSON,0
11/02/2010 GENERAL,DAVIDSON,41861
11/03/2009 GENERAL,DAVIDSON,0
11/03/2009 GENERAL MUNICIPAL ELECTION,DAVIDSON,0
11/03/2009 MUNI AND SANI DIST,DAVIDSON,0
11/03/2009 MUNICIPAL,DAVIDSON,0
11/03/2009   MUNICIPAL,DAVIDSON,0
11/03/2009 MUNICIPAL AND BOARD OF EDUCATION,DAVIDSON,0
11/03/2009 MUNICIPAL AND SCHOOL,DAVIDSON,0
11/03/2009 MUNICIPAL ELECTION,DAVIDSON,0
11/03/2009 MUNICIPAL ELECTIONS,DAVIDSON,0
11/03/2009 MUNICIPAL GENERAL,DAVIDSON,0
11/03/2009 MUNICIPAL GENERAL/CITY OF MONROE RUN-OFF,DAVIDSON,0
11/03/2009 MUNICIPAL ROB/LS,DAVIDSON,0
11/03/2009 MUNICIPAL RUN-OFF,DAVIDSON,0
11/03/2009 MUNICIPALS,DAVIDSON,5026
11/03/2009 MUNICPAL,DAVIDSON,0
11/03/2009 RUNOFF/KITTRELL/MIDDLEBURG,DAVIDSON,0
11/03/2015 ANGIER COATS AND LILLINGTON MUNICIPAL,DAVIDSON,0
11/03/2015 GENERAL,DAVIDSON,0
11/03/2015 GENERAL MUNICIPAL,DAVIDSON,0
11/03/2015 MUNCPAL GENERAL,DAVIDSON,0
11/03/2015 MUNI AND SANI DISTRICT,DAVIDSON,0
11/03/2015 MUNICIPAL,DAVIDSON,0
11/03/2015 MUNICIPAL AND BOARD OF EDUCATION,DAVIDSON,0
11/03/2015 MUNICIPAL AND SCHOOL,DAVIDSON,0
11/03/2015 MUNICIPAL ELECTION,DAVIDSON,0
11/03/2015 MUNICIPAL ELECTIONS,DAVIDSON,0
11/03/2015 MUNICIPAL GENERAL,DAVIDSON,0
11/03/2015 MUNICIPAL  GENERAL,DAVIDSON,0
11/03/2015 MUNICIPAL GENERAL/CITY OF MONROE RUNOFF,DAVIDSON,0
11/03/2015 MUNICIPAL LS/ TFD,DAVIDSON,0
11/03/2015 MUNICIPAL RUNNOFF/KITT/MIDD,DAVIDSON,0
11/03/2015 MUNICIPALS,DAVIDSON,2933
11/03/2015 MUNICIPAL/SCHOOL BD,DAVIDSON,0
11/04/2014 GENERAL,DAVIDSON,43121
11/05/13 MUNICIPAL RUNOFF/KITTRELL/MIDDLEBURG,DAVIDSON,0
11/05/2013 ANGIER COATS AND LILLINGTON MUNICIPAL,DAVIDSON,0
11/05/2013 GENERAL,DAVIDSON,0
11/05/2013 GENERAL MUNICIPAL,DAVIDSON,0
11/05/2013 MUNI,DAVIDSON,0
11/05/2013 MUNI AND SANI DISTRICT,DAVIDSON,0
11/05/2013 MUNICIPAL,DAVIDSON,3631
11/05/2013 MUNICIPAL AND BOARD OF EDUCATION,DAVIDSON,0
11/05/2013 MUNICIPAL AND SCHOOL,DAVIDSON,0
11/05/2013 MUNICIPAL ELECTION,DAVIDSON,0
11/05/2013 MUNICIPAL ELECTIONS,DAVIDSON,0
11/05/2013 MUNICIPAL GENERAL,DAVIDSON,0
11/05/2013 MUNICIPAL GENERAL/CITY OF MONROE,DAVIDSON,0
11/05/2013 MUNICIPAL/SCHOOL BD,DAVIDSON,0
11/05/2013 MUNIPAL GENERAL,DAVIDSON,0
11/05/2013TOWN ROB/LS/TFD,DAVIDSON,0
11/06/2012 GENERAL,DAVIDSON,71564
11/06/2018 GENERAL,DAVIDSON,57040
11/07/20117 KITTRELL/MIDDLEBURG/MUNICIPAL RUNOFF,DAVIDSON,0
11/07/2017 ANGIER COATS AND LILLINGTON MUNICIPAL,DAVIDSON,0
11/07/2017 GENERAL,DAVIDSON,0
11/07/2017 GENERAL MUNICIPAL,DAVIDSON,0
11/07/2017 MUNI AND SANI DISTRICT,DAVIDSON,0
11/07/2017 MUNICIPAL,DAVIDSON,0
11/07/2017 MUNICIPAL AND BOARD OF EDUCATION,DAVIDSON,0
11/07/2017 MUNICIPAL AND SCHOOL,DAVIDSON,0
11/07/2017 MUNICIPAL ELECTION,DAVIDSON,0
11/07/2017 MUNICIPAL ELECTIONS,DAVIDSON,0
11/07/2017 MUNICIPAL GENERAL,DAVIDSON,0
11/07/2017 MUNICIPAL  GENERAL,DAVIDSON,0
11/07/2017 MUNICIPAL/GENERAL,DAVIDSON,0
11/07/2017 MUNICIPALS,DAVIDSON,3333
11/07/2017 MUNICIPAL/SCHOOL BD,DAVIDSON,0
11/07/2017 MUNICIPAL TOWN OF ROB/LS/FONTANA,DAVIDSON,0
11/08/2011 GENERAL,DAVIDSON,0
11/08/2011 GENERAL MUNICIPAL,DAVIDSON,0
11/08/2011 KITTRELL/MIDDLEBURG,DAVIDSON,0
11/08/2011 MUNI AND RUNOFF,DAVIDSON,0
11/08/2011 MUNICIAPL GENERAL,DAVIDSON,0
11/08/2011 MUNICIPAL,DAVIDSON,5414
11/08/2011 MUNICIPAL AND BOARD OF EDUCATION,DAVIDSON,0
11/08/2011 MUNICIPAL AND SCHOOL,DAVIDSON,0
11/08/2011 MUNICIPAL ELECTION,DAVIDSON,0
11/08/2011 MUNICIPAL ELECTIONS,DAVIDSON,0
11/08/2011 MUNICIPAL GENERAL,DAVIDSON,0
11/08/2011 MUNICIPAL GENERAL/CITY OF MONROE RUNOFF,DAVIDSON,0
11/08/2011 MUNICIPAL LS/FONTANA,DAVIDSON,0
11/08/2011 MUNICIPAL RUN-OFF,DAVIDSON,0
11/08/2016 GENERAL,DAVIDSON,74810
11/3/2015 MUNICIPAL ELECTION,DAVIDSON,0
11/5/2013 MUNICIPAL,DAVIDSON,0
11/7/2017 MUNICIPAL GENERAL,DAVIDSON,0
11/8/2011 MUNICIPAL,DAVIDSON,0
12/02/2014 SCHOOL BOARD RUN-OFF,DAVIDSON,0
2009 MUNICIPAL,DAVIDSON,0
2009 MUNICIPAL ELECTION,DAVIDSON,0
2009 MUNICIPAL GENERAL,DAVIDSON,0
2011 DH MUNICIPAL,DAVIDSON,0
2011 MUNI AND SANI DIST-NOVEMBER,DAVIDSON,0
2011 MUNICIPAL,DAVIDSON,0
2011 MUNICIPAL GENERAL,DAVIDSON,0
2011 TAYLORSVILLE MUNICIPAL,DAVIDSON,0
2013 MUNICIPAL GENERAL,DAVIDSON,0
2015 MUNICIPAL GENERAL,DAVIDSON,0
2015 TAYLORSVILLE MUNICIPAL,DAVIDSON,0
ABC ELECTION - ANDERSON CREEK AND BARBECUE,DAVIDSON,0
ABC-HATTERAS TOWNSHIP,DAVIDSON,0
ABC-KINNEKEET TOWNSHIP,DAVIDSON,0
ABC-TOWN OF MANTEO,DAVIDSON,0
ALB PRIMARY 09/13/2011,DAVIDSON,0
ANGIER COATS AND LILINGTON AND COUNTY-WIDE,DAVIDSON,0
ANGIER COATS AND LILLINGTON MUNICIPAL,DAVIDSON,0
CHIMNEY ROCK VILLAGE ABC REF,DAVIDSON,0
DUNN AND ERWIN MUNICIPAL,DAVIDSON,0
ERWIN MUNICIPAL ELECTION,DAVIDSON,0
LOCAL OPTION SALES TAX,DAVIDSON,0
MUNICIPAL GENERAL 11/08/2011,DAVIDSON,0
,DAVIE,0
01/06/2009 BENSALEM TOWNSHIP ABC REFERENDUM,DAVIE,0
01/11/2011 ABC ELECTION,DAVIE,0
02/01/2011 BOND REFERENDUM,DAVIE,0
02/01/2011 REFERENDUM,DAVIE,0
02/02/2010 COUNTY SALES TAX ELECTION,DAVIE,2809
02/03/2009 SPECIAL ELECTION,DAVIE,0
02/08/2011 FAIR BLUFF ABC,DAVIE,0
02/23/2010 FAIR BLUFF MUNICIPAL,DAVIE,0
03/02/2010 REFERENDUM,DAVIE,0
03/02/2010 SALES TAX REFERENDUM,DAVIE,0
03/02/2010 SPECIAL ELECTION,DAVIE,0
03/09/2010 SPECIAL 11/03/2009,DAVIE,0
03/09/2010  WINDSOR MIXED BEVERAGE ELECTION,DAVIE,0
03/10/2009 SPECIAL,DAVIE,0
03/11/2014 SPECIAL MUNICIPAL,DAVIE,0
03/12/2013 GARNER BONDS,DAVIE,0
03/15/2016 PRIMARY,DAVIE,12053
03/16/2010 MUNICIPAL,DAVIE,0
03/19/2013 COUNTY WIDE ABC ELECTION,DAVIE,0
03/19/2013 TOWN OF CARRBORO ELECTION,DAVIE,0
04/05/2011 SPECIAL,DAVIE,0
04/06/2010 MUNICIPAL ALCOHOL REFERENDUM,DAVIE,0
04/26/2011 HANDY SANITARY DISTRICT SUPERVISOR ELECTION,DAVIE,0
04/26/2011 SPECIAL,DAVIE,0
04/26/2011 SPECIAL ELECTION,DAVIE,0
05/04/2010 PRIMARY,DAVIE,7300
05/05/2009 KINGS MTN MIXED BEVERAGE REFERENDUM,DAVIE,0
05/05/2009 MIXED BEVERAGE,DAVIE,0
05/06/2014 PRIMARY,DAVIE,14489
05/08/2012 PRIMARY,DAVIE,12227
05/08/2012 PRIMARY/RVILLE MUNI,DAVIE,0
05/08/2018 PRIMARY,DAVIE,6718
05/12/2015 SPECIAL MUNICIPAL,DAVIE,0
05/17/2011 ADVISORY REFERENDUM,DAVIE,0
05/19/2009 RANDLEMAN CITY ABC ELECTION,DAVIE,0
